/
voxlrs-00009	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/Ooy8Z-LIuwo/00235_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/Ooy8Z-LIuwo/00235_00.mp4	197	197
voxlrs-00009	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/QpqpWFG4Cm0/00260_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/QpqpWFG4Cm0/00260_00.mp4	171	171
voxlrs-00009	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/3nH_ME-P_18/00040_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/3nH_ME-P_18/00040_00.mp4	354	354
voxlrs-00009	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/s_SM_XhYhBo/00472_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/s_SM_XhYhBo/00472_00.mp4	99	99
voxlrs-00009	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/Ma5pC9UGrP4/00210_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/Ma5pC9UGrP4/00210_00.mp4	190	190
voxlrs-00009	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/Ooy8Z-LIuwo/00239_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/Ooy8Z-LIuwo/00239_00.mp4	111	111
voxlrs-00009	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/J2jd219Y14M/00204_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/J2jd219Y14M/00204_00.mp4	338	338
voxlrs-00009	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/XDe8ia6vv5Y/00306_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/XDe8ia6vv5Y/00306_00.mp4	219	219
voxlrs-00009	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/s_SM_XhYhBo/00463_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/s_SM_XhYhBo/00463_00.mp4	301	301
voxlrs-00009	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/ikLMdtegMSc/00393_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/ikLMdtegMSc/00393_00.mp4	148	148
voxlrs-00009	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/s_SM_XhYhBo/00468_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/s_SM_XhYhBo/00468_00.mp4	184	184
voxlrs-00009	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/bB5kdl9OUB4/00336_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/bB5kdl9OUB4/00336_00.mp4	191	191
voxlrs-00009	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/Ma5pC9UGrP4/00209_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/Ma5pC9UGrP4/00209_00.mp4	292	292
voxlrs-00009	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/5O6om-jNAS4/00085_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/5O6om-jNAS4/00085_00.mp4	268	268
voxlrs-00009	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/bn0coadEMC8/00351_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/bn0coadEMC8/00351_00.mp4	156	156
voxlrs-00009	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/5EAY24xviEY/00074_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/5EAY24xviEY/00074_00.mp4	330	330
voxlrs-00009	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/3Eeg31R8O0c/00039_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/3Eeg31R8O0c/00039_00.mp4	163	163
voxlrs-00009	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/WU0sxlK3tKg/00284_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/WU0sxlK3tKg/00284_00.mp4	141	141
voxlrs-00009	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/B5EbdJXX4jc/00157_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/B5EbdJXX4jc/00157_00.mp4	112	112
voxlrs-00009	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/ikLMdtegMSc/00387_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/ikLMdtegMSc/00387_00.mp4	99	99
voxlrs-00009	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/TxlOclgMFfk/00267_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/TxlOclgMFfk/00267_00.mp4	386	386
voxlrs-00009	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/7qIfjANo9Ro/00100_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/7qIfjANo9Ro/00100_00.mp4	103	103
voxlrs-00009	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/ikLMdtegMSc/00390_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id01225/ikLMdtegMSc/00390_00.mp4	132	132
