/
voxlrs-00014	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/pk22PFuI2AQ/00419_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/pk22PFuI2AQ/00419_00.mp4	116	116
voxlrs-00014	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/xc2mplFXd3k/00469_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/xc2mplFXd3k/00469_00.mp4	126	126
voxlrs-00014	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/RJp4itc2XJI/00198_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/RJp4itc2XJI/00198_00.mp4	205	205
voxlrs-00014	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/xc2mplFXd3k/00471_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/xc2mplFXd3k/00471_00.mp4	221	221
voxlrs-00014	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/MTofuZHWQm4/00177_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/MTofuZHWQm4/00177_00.mp4	109	109
voxlrs-00014	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/au8zdT2g2O0/00339_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/au8zdT2g2O0/00339_00.mp4	109	109
voxlrs-00014	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/R-OBkLp7eOo/00182_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/R-OBkLp7eOo/00182_00.mp4	101	101
voxlrs-00014	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/3CpwnTF1yzc/00043_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/3CpwnTF1yzc/00043_00.mp4	102	102
voxlrs-00014	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/RJp4itc2XJI/00209_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/RJp4itc2XJI/00209_00.mp4	489	489
voxlrs-00014	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/1aZyOvuPS34/00022_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/1aZyOvuPS34/00022_00.mp4	201	201
voxlrs-00014	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/_0SaM_fSDl4/00329_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/_0SaM_fSDl4/00329_00.mp4	164	164
voxlrs-00014	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/JAW9aSiFk5Q/00153_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/JAW9aSiFk5Q/00153_00.mp4	159	159
voxlrs-00014	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/exmgTAFAK_o/00363_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/exmgTAFAK_o/00363_00.mp4	105	105
voxlrs-00014	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/g9Spz0dcELQ/00375_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/g9Spz0dcELQ/00375_00.mp4	458	458
voxlrs-00014	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/3CpwnTF1yzc/00044_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/3CpwnTF1yzc/00044_00.mp4	121	121
voxlrs-00014	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/yLoee42eBBE/00484_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/yLoee42eBBE/00484_00.mp4	325	325
voxlrs-00014	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/BYmWjiC1QuY/00076_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/BYmWjiC1QuY/00076_00.mp4	110	110
voxlrs-00014	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/yLoee42eBBE/00485_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/yLoee42eBBE/00485_00.mp4	246	246
voxlrs-00014	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/XPK6-bpon84/00283_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/XPK6-bpon84/00283_00.mp4	213	213
voxlrs-00014	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/ciHKecSs_mA/00355_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/ciHKecSs_mA/00355_00.mp4	288	288
voxlrs-00014	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/w4UB4FmAhqc/00467_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/w4UB4FmAhqc/00467_00.mp4	406	406
voxlrs-00014	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/o8jTqcJ_Hr0/00401_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/o8jTqcJ_Hr0/00401_00.mp4	115	115
voxlrs-00014	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/uW4MUyUFcno/00453_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/uW4MUyUFcno/00453_00.mp4	120	120
voxlrs-00014	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/X53ytx3VSos/00282_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/X53ytx3VSos/00282_00.mp4	122	122
voxlrs-00014	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/BYmWjiC1QuY/00072_00.mp4	/Path_to_Datasets/vox2/en/video/dev/mp4/id04782/BYmWjiC1QuY/00072_00.mp4	186	186
